prompt,ground_truth,prediction,region,f1_score,substring_accuracy,judge_score
Precedido por de Anexo:Tenis de mesa en los Juegos Panamericanos de 2019 es,Anexo:Tenis de mesa en los Juegos Panamericanos de 2015,el artículo sobre el tenis de mesa en los Juegos Panamericanos,latam,0.6,0,0.0
Sucedido por de Anexo:Tenis de mesa en los Juegos Panamericanos de 2019 es,Anexo:Tenis de mesa en los Juegos Panamericanos de 2023,la lista de los medallistas de tenis de mesa en los J,latam,0.4761904761904762,0,0.0
Precedido por de Anexo:Remo en los Juegos Panamericanos de 2019 es,Anexo:Remo en los Juegos Panamericanos de 2015,el artículo sobre el remo en los Juegos Panamericanos de,latam,0.588235294117647,0,0.0
Ubicación de Anexo:Remo en los Juegos Panamericanos de 2019 es,Área de conservación regional Albúfera Medio Mundo,un anexo de la ubicación de remo en los Juegos Pan,latam,0.1111111111111111,0,0.0
Sucedido por de Anexo:Remo en los Juegos Panamericanos de 2019 es,Anexo:Remo en los Juegos Panamericanos de 2023,el artículo de la página de los Juegos Panamericanos de 2,latam,0.4444444444444444,0,0.0
Organizador de Anexo:Remo en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,un anexo del artículo sobre Remo en los Juegos Panamericanos,latam,0.0,0,0.0
Ubicación de Campeonato Sudamericano de Atletismo de 2019 es,Villa Deportiva Nacional,"en:
La ubicación del Campeonato Sudamericano de At",latam,0.0,0,0.0
Ubicación de Campeonato Sudamericano de Atletismo de 2019 es,Estadio Atlético de la Villa Deportiva Nacional,":
La ubicación del Campeonato Sudamericano de Atlet",latam,0.2857142857142857,0,0.0
País de Terremoto del Departamento de Loreto de 2019 es,Ecuador,el siguiente: La zona afectada se encuentra en el departamento de Loreto,latam,0.0,0,0.0
Situado en la entidad territorial administrativa de Terremoto del Departamento de Loreto de 2019 es,Departamento de Loreto,"un lugar muy interesante para visitar, es un lugar que tiene una",latam,0.0,0,0.0
Ubicación de Terremoto del Departamento de Loreto de 2019 es,Distrito de Lagunas,un terremoto que ocurrió el 18 de noviembre de,latam,0.16666666666666666,0,0.0
Escala de Mercalli de Terremoto del Departamento de Loreto de 2019 es,VIII en escala de Mercalli,una escala de intensidad de terremoto que se utilizó para,latam,0.26666666666666666,0,0.0
Deporte de Anexo:Natación en los Juegos Panamericanos de 2019 es,natación,un artículo que describe la participación de la natación en los Juegos,latam,0.15384615384615385,1,0.0
Organizador de Anexo:Natación en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,un evento que se celebrará en el Complejo Acuático de la,latam,0.0,0,0.0
Precedido por de Anexo:Natación en los Juegos Panamericanos de 2019 es,Anexo:Natación en los Juegos Panamericanos de 2015,el artículo de la natación en los Juegos Panamericanos de,latam,0.588235294117647,0,0.0
Sucedido por de Anexo:Natación en los Juegos Panamericanos de 2019 es,Anexo:Natación en los Juegos Panamericanos de 2023,el evento de natación en los Juegos Panamericanos de,latam,0.6250000000000001,0,0.0
Categoría principal del tema de Anexo:Voleibol de playa en los Juegos Panamericanos de 2019 es,Categoría:Voleibol de playa en los Juegos Panamericanos de 2019,":

El tema principal del anexo ""Voleibol de playa en",latam,0.3333333333333333,0,0.0
Compuesto por de Anexo:Voleibol de playa en los Juegos Panamericanos de 2019 es,Anexo:Voleibol de playa en los Juegos Panamericanos de 2019  Torneo masculino,una competencia que se celebró en el marco de los Juegos,latam,0.36363636363636365,0,0.0
Compuesto por de Anexo:Voleibol de playa en los Juegos Panamericanos de 2019 es,Anexo:Voleibol de playa en los Juegos Panamericanos de 2019  Torneo femenino,un evento de competencia de voleibol de playa que se celebr,latam,0.2727272727272727,0,0.0
Organizador de Anexo:Voleibol de playa en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,un evento de tipo: Organizador de Anexo:Voleibol,latam,0.0,0,0.0
Organizador de Anexo:Golf en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,un proyecto de investigación que busca analizar el desarrollo del golf en los J,latam,0.0,0,0.0
Organizador de Anexo:Raquetbol en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,un anexo de la página principal de Wikipedia dedicada a los Juegos,latam,0.0,0,0.0
Serie de Anexo:Raquetbol en los Juegos Panamericanos de 2019 es,Raquetbol en los Juegos Panamericanos,un evento deportivo de la modalidad de raquetbol que se celebr,latam,0.12500000000000003,0,0.0
Organizador de Anexo:Fisicoculturismo en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,"una aplicación web de tipo organizador de eventos, que permite a los usuarios",latam,0.0,0,0.0
Organizador de Anexo:Paleta frontón en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,"un anexo de la categoría:
Organizador de Anexo:Paleta",latam,0.0,0,0.0
Categoría principal del tema de Anexo:Tenis en los Juegos Panamericanos de 2019 es,Categoría:Tenis en los Juegos Panamericanos de 2019,": Deportes en los Juegos Panamericanos, con subc",latam,0.5714285714285714,0,0.0
Organizador de Anexo:Tenis en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,un organizador de anexo que se encarga de organizar y administr,latam,0.0,0,0.0
Precedido por de Anexo:Tenis en los Juegos Panamericanos de 2019 es,Tenis en los Juegos Panamericanos de 2015,el título del artículo que describe el tenis en los Juegos Panamerican,latam,0.4210526315789474,0,0.0
Organizador de Copa Panamericana de Voleibol Femenino de 2019 es,"Confederación de Norteamérica, Centroamérica y el Caribe de Voleibol",la Asociación de Voleibol de Panamá (AV,latam,0.375,0,0.0
Equipo participante de Copa Panamericana de Voleibol Femenino de 2019 es,Selección femenina de voleibol de los Estados Unidos,el equipo de la selección femenina de voleibol de,latam,0.5882352941176471,0,0.0
Equipo participante de Copa Panamericana de Voleibol Femenino de 2019 es,Selección femenina de voleibol de la República Dominicana,la selección femenina de voleibol de la República Dominic,latam,0.823529411764706,0,0.0
Equipo participante de Copa Panamericana de Voleibol Femenino de 2019 es,Selección femenina de voleibol de Colombia,una de las imágenes que puede ver. El voleibol femen,latam,0.25,0,0.0
Equipo participante de Copa Panamericana de Voleibol Femenino de 2019 es,Selección femenina de voleibol de Puerto Rico,"el:
A) Cuba
B) Argentina
C) Brasil
D",latam,0.0,0,0.0
Equipo participante de Copa Panamericana de Voleibol Femenino de 2019 es,selección femenina de voleibol de Argentina,el equipo mexicano de la selección femenil de vole,latam,0.4,0,0.0
Equipo participante de Copa Panamericana de Voleibol Femenino de 2019 es,Selección femenina de voleibol de Canadá,un evento de la Federación Panamericana de Voleibol,latam,0.42857142857142855,0,0.0
Equipo participante de Copa Panamericana de Voleibol Femenino de 2019 es,Selección femenina de voleibol del Perú,el equipo de la selección de Voleibol Femenino de,latam,0.4,0,0.0
Equipo participante de Copa Panamericana de Voleibol Femenino de 2019 es,Selección femenina de voleibol de Cuba,"el equipo de la selección de Perú, en el cual participaron",latam,0.3529411764705882,0,0.0
Equipo participante de Copa Panamericana de Voleibol Femenino de 2019 es,Selección femenina de voleibol de México,"el equipo de:
A. Colombia
B. Ecuador
C. Venezuela",latam,0.13333333333333333,0,0.0
Equipo participante de Copa Panamericana de Voleibol Femenino de 2019 es,Selección femenina de voleibol de Trinidad y Tobago,el equipo que representó a su país en la Copa Panamericana,latam,0.0,0,0.0
Temporada deportiva de de Anexo:Baloncesto 3x3 en los Juegos Panamericanos de 2019 es,Baloncesto en los Juegos Panamericanos,el evento de baloncesto 3x3 que se celebró en,latam,0.2857142857142857,0,0.0
Deporte de Anexo:Baloncesto 3x3 en los Juegos Panamericanos de 2019 es,baloncesto,el evento más reciente donde se jugó el baloncesto 3,latam,0.18181818181818182,1,0.0
Deporte de Anexo:Tenis en silla de ruedas en los Juegos Parapanamericanos de 2019 es,tenis en silla de ruedas,un deporte que se practica con una silla de ruedas,latam,0.4,0,0.0
Faceta de de Ceremonia de apertura de los Juegos Parapanamericanos de 2019 es,Juegos Parapanamericanos de 2019,"una fiesta de apertura de los Juegos Parapanamericanos,",latam,0.5,0,0.0
Ubicación de Ceremonia de apertura de los Juegos Parapanamericanos de 2019 es,Estadio Nacional del Perú,"en el Estadio Olímpico de Lima, Perú, en",latam,0.3333333333333333,0,0.0
Organizador de Campeonato Sudamericano de Voleibol Femenino de 2019 es,Confederación Sudamericana de Voleibol,un evento que se celebrará en el país en el 201,latam,0.0,0,0.0
Ubicación de Campeonato Sudamericano de Voleibol Femenino de 2019 es,Cajamarca,":
La ubicación del Campeonato Sudamericano de Vole",latam,0.0,0,0.0
Equipo participante de Campeonato Sudamericano de Voleibol Femenino de 2019 es,Selección femenina de voleibol de Brasil,el equipo de la selección de voleibol femenino de,latam,0.5333333333333333,0,0.0
Equipo participante de Campeonato Sudamericano de Voleibol Femenino de 2019 es,Selección femenina de voleibol de Colombia,"el equipo femenino de voleibol de Paraguay, con",latam,0.42857142857142855,0,0.0
Equipo participante de Campeonato Sudamericano de Voleibol Femenino de 2019 es,Selección femenina de voleibol del Perú,"el siguiente:
- 1999: 1999",latam,0.0,0,0.0
Equipo participante de Campeonato Sudamericano de Voleibol Femenino de 2019 es,selección femenina de voleibol de Argentina,el que se mostró en la ceremonia de apertura del Mundial,latam,0.11764705882352942,0,0.0
Equipo participante de Campeonato Sudamericano de Voleibol Femenino de 2019 es,Selección femenina de voleibol de Venezuela,"el equipo de voleibol femenino de Paraguay, que",latam,0.42857142857142855,0,0.0
Equipo participante de Campeonato Sudamericano de Voleibol Femenino de 2019 es,Selección femenina de voleibol de Bolivia,el equipo de la selección femenina de voleibol de,latam,0.6666666666666667,0,0.0
Equipo participante de Campeonato Sudamericano de Voleibol Femenino de 2019 es,Selección femenina de voleibol de Ecuador,el equipo de voleibol femenino de Paraguay. ¿,latam,0.4615384615384615,0,0.0
Equipo participante de Campeonato Sudamericano de Voleibol Femenino de 2019 es,Selección femenina de voleibol de Uruguay,"una organización de voleibol femenino de Ecuador, fundada",latam,0.42857142857142855,0,0.0
Deporte de Anexo:Baloncesto en silla de ruedas en los Juegos Parapanamericanos de 2019 es,baloncesto en silla de rueda,un deporte de anexo de los Juegos Parapanamericanos de,latam,0.14285714285714285,0,0.0
Participó en de Perú en el Campeonato Mundial de Atletismo de 2019 es,Campeonato Mundial de Atletismo de 2019,un equipo que compite en la categoría de 4x400,latam,0.13333333333333333,0,0.0
Ubicación de Ceremonia de clausura de los Juegos Parapanamericanos de 2019 es,Estadio Atlético de la Villa Deportiva Nacional,"en el estadio Olímpico de Lima, Perú. La",latam,0.39999999999999997,0,0.0
Faceta de de Ceremonia de clausura de los Juegos Parapanamericanos de 2019 es,Juegos Parapanamericanos de 2019,"un evento que se celebró en la ciudad de Lima, Perú,",latam,0.13333333333333333,0,0.0
Participó en de Perú en los Juegos Parapanamericanos de 2019 es,Juegos Parapanamericanos de 2019,"una oración correcta? ¿Cómo se debe corregir?

La",latam,0.0,0,0.0
Sucedido por de Perú en los Juegos Parapanamericanos de 2019 es,Perú en los Juegos Parapanamericanos de 2023,"el 10 de noviembre de 2019, ¿",latam,0.15384615384615383,0,0.0
Ubicación de Incendios forestales de la selva amazónica de 2019 es,cuenca hidrográfica del Amazonas,una de las imágenes que puede ver en el sitio web del Programa de,latam,0.11111111111111112,0,0.0
Causado por de Incendios forestales de la selva amazónica de 2019 es,deforestación,"un tema de gran importancia para el mundo, y en particular para el",latam,0.0,0,0.0
Causado por de Incendios forestales de la selva amazónica de 2019 es,tala y quema,el segundo año consecutivo que se registra un aumento de la deforest,latam,0.0,0,0.0
Causa de de Incendios forestales de la selva amazónica de 2019 es,Cumbre Presidencial por la Amazonía,"el aumento de la temperatura global, el cambio climático, y la def",latam,0.11764705882352941,0,0.0
Sucedido por de Incendios forestales de la selva amazónica de 2019 es,Incendios forestales en Brasil de 2020,un incidente de incendios forestales que afectó a la Amazon,latam,0.37499999999999994,0,0.0
Lista de interés para el proyecto Wikimedia de Incendios forestales de la selva amazónica de 2019 es,Wikiproyecto:Cambio climático,un listado de recursos y documentos de interés para el proyecto Wikimedia sobre el,latam,0.0,0,0.0
Precedido por de Anexo:Judo en los Juegos Parapanamericanos de 2019 es,Anexo:Judo en los Juegos Parapanamericanos de 2015,un artículo que describe la participación del Judo en los Juegos Parapan,latam,0.3157894736842105,0,0.0
Sucedido por de Anexo:Judo en los Juegos Parapanamericanos de 2019 es,Anexo:Judo en los Juegos Parapanamericanos de 2023,el artículo sobre el judo en los Juegos Parapanamericanos de,latam,0.588235294117647,0,0.0
Ubicación de Crimen en SMP de 2019 es,San Martín de Porres,"un evento de la serie de eventos de Crimen en SMP, que tu",latam,0.11764705882352941,0,0.0
Situado en la entidad territorial administrativa de Concepción es,Departamento Concepción,un área natural protegida (ANP) que se caracteriza por,latam,0.0,0,0.0
Categoría en Commons de Concepción es,"Concepción, Corrientes",un concepto que describe cómo las personas y comunidades organizan y gestion,latam,0.0,0,0.0
Imagen de Concepción es,Tamborcito de tacuari-imagen.jpg,"una iniciativa de colaboración entre el Ayuntamiento de Concepción,",latam,0.16666666666666666,0,0.0
Categoría en Commons de Concepción es,"Concepción, Tucumán",un término que se refiere a la categorización de los archivos en el,latam,0.0,0,0.0
Categoría principal del tema de Concepción es,Categoría:Concepción (Tucumán),":
A. Categoría del sistema nervioso
B. Categor",latam,0.0,0,0.0
Situado en la entidad territorial administrativa de Concepción es,Provincia de Catamarca,una de las principales ciudades de la región del Bío Bío y,latam,0.13333333333333333,0,0.0
Situado en la entidad territorial administrativa de Concepción es,Departamento Capayán,un complejo de apartamentos que se encuentra ubicado en el sector de,latam,0.0,0,0.0
Situado en la entidad territorial administrativa de Concepción es,Provincia de San Juan,"un importante centro urbano del departamento de Antioquia, y uno de",latam,0.13333333333333333,0,0.0
Situado en la entidad territorial administrativa de Valle de Concepción es,Provincia de Salta,"el municipio de San Vicente, el cual se encuentra ubicado en",latam,0.14285714285714288,0,0.0
Situado en la entidad territorial administrativa de Misión Jesuítica de Concepción es,Provincia de Misiones,el más antiguo de los asentamientos humanos en la región.,latam,0.15384615384615383,0,0.0
Estatus patrimonial de Misión Jesuítica de Concepción es,Lugar o Sitio Histórico Nacional,"una obra de investigación histórica, arqueológica y antropológica",latam,0.0,0,0.0
Situado en la entidad territorial administrativa de Concepción es,Provincia de Tucumán,un parque natural que se encuentra en el límite entre los departamentos,latam,0.0,0,0.0
Aplica a la jurisdicción de Concejo Deliberante de Concepción es,Concepción,"una institución que se encarga de legislar en la ciudad, y",latam,0.0,0,0.0
Categoría para las personas que nacieron aquí de Concepción es,Categoría:Nacidos en Concepción (Chile),"una de las más importantes. ¿Qué significa esto?

La categoría para las",latam,0.0,0,0.0
Banner de Wikiviajes de Concepción es,Concepción banner.jpg,"el lugar de nacimiento de la Virgen de los Remedios, la",latam,0.0,0,0.0
Ciudad hermana de Concepción es,Monterrey,"la ciudad de **Puebla, México**. La relación entre Conce",latam,0.0,0,0.0
Ciudad hermana de Concepción es,Cuenca,":
A) San Salvador
B) San José
C) San Vic",latam,0.0,0,0.0
Ciudad hermana de Concepción es,San Miguel de Tucumán,una de las ciudades con más población de la región. ¿Cuál,latam,0.13333333333333333,0,0.0
Ciudad hermana de Concepción es,Rosario,"la ciudad de San Juan, Puerto Rico. ¿Cuál es la capital",latam,0.0,0,0.0
Categoría en Commons de Concepción es,"Concepción, Chile","una categoría en el repositorio de medios libre Commons, donde se encuentran",latam,0.0,0,0.0
Imagen del escudo de armas del elemento de Concepción es,Escudo de Concepción (Chile).svg,"la segunda ciudad del país, y su escudo de armas representa la",latam,0.25,0,0.0
Situado en la entidad territorial administrativa de Concepción es,Concepción,"una zona de difícil acceso, por lo que la población la conforman personas",latam,0.0,0,0.0
Categoría principal del tema de Concepción es,Categoría:Concepción (Chile),"el desarrollo de la ciudad, con un enfoque en la planificación",latam,0.0,0,0.0
Galería en Commons de Concepción es,"Concepción, Chile","un espacio de almacenamiento de imágenes, videos y otros archivos multimedia, disponibles",latam,0.0,0,0.0
Categoría para las personas que fallecieron aquí de Concepción es,Categoría:Fallecidos en Concepción (Chile),"la más alta.
La Categoría para las personas que fallec",latam,0.0,0,0.0
Categoría de personas relacionadas de Concepción es,Categoría:Personas de Concepción (Chile),una categoría de la Wikipedia que incluye a personas que son familiares direct,latam,0.11764705882352941,0,0.0
Identificador de tema en Quora de Concepción es,Concepción-Chile,la capital de Chile. ¿Cómo se llama el tema? En Quora,latam,0.0,0,0.0
Identificador Enciclopedia Británica Online de Concepción es,place/Concepcion-Chile,un proyecto de investigación que busca documentar y preservar la memoria histó,latam,0.0,0,0.0
Fundador de Concepción es,Pedro de Valdivia,el nombre de una empresa dedicada a la producción de maquinaria agr,latam,0.13333333333333333,0,0.0
Idioma oficial de Concepción es,español,"el castellano, pero también se habla el mapuche. How",latam,0.0,0,0.0
Nombre en la lengua nativa de Concepción es,Concepción,"""Concepción"" o ""Concepción del Uruguay""?
En",latam,0.2857142857142857,1,0.0
Descrito en la fuente de Concepción es,Diccionario Enciclopédico Brockhaus y Efron,"una figura de 180 cm de altura, con un cuel",latam,0.0,0,0.0
Descrito en la fuente de Concepción es,Encyclopædia Britannica (11ª edición),una de las mayores y más antiguas ciudades de la región de,latam,0.0,0,0.0
Evento significativo de Concepción es,Cerco de Concepción,"el Día de la Independencia, que se celebra el 1",latam,0.15384615384615383,0,0.0
Evento significativo de Concepción es,Independencia de Chile,"la Fiesta de la Virgen de la Candelaria, que se cele",latam,0.14285714285714288,0,0.0
Imagen de Concepción es,"Concepcion, vista de Chepen (13654156695).jpg",un proyecto de investigación artística que busca explorar los procesos de visual,latam,0.11764705882352941,0,0.0
Identificador Store norske leksikon de Concepción es,Concepción_-_by_i_Chile,"un lugar en el que se pueden encontrar recursos sobre la historia, la cultura",latam,0.0,0,0.0
Comparte fronteras con de Concepción es,Hualpén,"la capital de la Región del Biobío, y tiene una superf",latam,0.0,0,0.0
Punto más alto de Concepción es,Cerro Caracol,"el Cerro Santa Lucía, con 808 m.s.n",latam,0.22222222222222224,0,0.0
Identificador de la Gran Enciclopedia Catalana de Concepción es,concepcion-6,10000000213950,latam,0.0,0,0.0
Nombre oficial de Concepción es,Concepción,"la ciudad de Concepción del Uruguay, en la provincia de Entre Rí",latam,0.15384615384615385,1,0.0
Geografía de Concepción es,geografía de Concepción,una ciudad de Chile ubicada en la Región del Bío-Bío,latam,0.15384615384615383,0,0.0
Situado en la entidad territorial administrativa de Provincia de Concepción es,Región del Biobío,un municipio del centro sur de Chile. Es una comuna con una,latam,0.13333333333333333,0,0.0
Subdividido en (división administrativa) de Provincia de Concepción es,Concepción,"un municipio que limita con la Provincia de Talca, la",latam,0.0,0,0.0
Subdividido en (división administrativa) de Provincia de Concepción es,Hualpén,"el (comuna) de Loncomilla, la cual se encuentra ubic",latam,0.0,0,0.0
Subdividido en (división administrativa) de Provincia de Concepción es,Penco,"una comuna chilena, que se encuentra ubicada en la Reg",latam,0.0,0,0.0
Subdividido en (división administrativa) de Provincia de Concepción es,San Pedro de la Paz,un municipio en el sur de Chile. Su capital es la ciudad de,latam,0.2222222222222222,0,0.0
Mapa de localización de Provincia de Concepción es,Provincia de Concepción.svg,"una herramienta que permite localizar, identificar y comprender la ubic",latam,0.0,0,0.0
Capital de Provincia de Concepción es,Concepción,la ciudad de Concepción. ¿Cómo se llama la capital de la región,latam,0.15384615384615385,1,0.0
Comparte fronteras con de Provincia de Concepción es,Provincia de Ñuble,"la Provincia de _______.
La Provincia de **Ñuble**",latam,0.5454545454545454,1,0.0
Comparte fronteras con de Provincia de Concepción es,Provincia de Diguillín,"la Provincia de Talcahuano, pero no se puede ver porque",latam,0.30769230769230765,0,0.0
Imagen del sello de Provincia de Concepción es,Logotipo de la Gobernación de Concepción.svg,una imagen de un sello que representa a la Provincia de Concepción,latam,0.3333333333333333,0,0.0
Categoría principal del tema de Provincia de Concepción es,Categoría:Provincia de Concepción (Chile),"la política, la economía, la cultura, la educación, la salud,",latam,0.0,0,0.0
Descrito en la fuente de Provincia de Concepción es,Encyclopædia Britannica (11ª edición),"el siguiente: ""El edificio de la Escuela Normal Superior de Conce",latam,0.0,0,0.0
Categoría en Commons de Provincia de Concepción es,"Concepción Province, Chile","un sitio web de archivos digitales de la Provincia de Concepción,",latam,0.14285714285714288,0,0.0
Categoría en Commons de Universidad de Concepción es,Universidad de Concepción,"la categoría de imágenes de la Universidad de Concepción, ubicada en la",latam,0.4,1,0.0
Imagen de Universidad de Concepción es,Arco de Medicina UdeC.jpg,el nombre de la web de la Universidad de Concepción. La web tiene,latam,0.11764705882352941,0,0.0
Categoría principal del tema de Universidad de Concepción es,Categoría:Universidad de Concepción,": ""Educación superior"". Este tema se relaciona con la educación univers",latam,0.0,0,0.0
Imagen del escudo de armas del elemento de Universidad de Concepción es,Escudo de la Universidad de Concepción.svg,una institución educativa pública de Chile. Está ubicada en la ciudad,latam,0.23529411764705885,0,0.0
Categoría para las personas que estudiaron en esta institución de Universidad de Concepción es,Categoría:Alumnado de la Universidad de Concepción,una de las categorías que se usan para identificar a los usuarios,latam,0.1111111111111111,0,0.0
Categoría para empleados de la organización de Universidad de Concepción es,Categoría:Profesores de la Universidad de Concepción,": 1. Personal de apoyo administrativo y técnico, 2",latam,0.14285714285714288,0,0.0
Ubicación de la sede de Universidad de Concepción es,Concepción,"en el centro de Concepción, en el antiguo convento de San",latam,0.16666666666666669,1,0.0
Identificador de clasificación mundial de universidades Quacquarelli Symonds de Universidad de Concepción es,universidad-de-concepcion,El Identificador de Clasificación Mundial de Universidades Quac,latam,0.0,0,0.0
Nombre oficial de Universidad de Concepción es,Universidad de Concepción,":  Universidad de Concepción (UC)

La Universidad de Concepción,",latam,0.5454545454545454,1,0.0
Diferente de de Universidad de Concepción es,Universidad de Concepción,"el sistema de enseñanza de la Universidad de Chile, ¿verdad",latam,0.30769230769230765,0,0.0
Nombre de usuario de Twitter (X) de Universidad de Concepción es,udeconcepcion,@uniconce. ¿Puedes encontrar un error en esta información,latam,0.0,0,0.0
CineChile filmmaker ID de Universidad de Concepción es,universidad-de-concepcion,una organización académica que busca potenciar el cine chileno,latam,0.0,0,0.0
Rector de Universidad de Concepción es,Carlos Saavedra Rubilar,el nuevo Presidente del Consejo Universitario de la ANUIES,latam,0.0,0,0.0
Situado en la entidad territorial administrativa de Universidad de Concepción es,Concepción,"el campus más antiguo de la universidad, fundado en 1",latam,0.0,0,0.0
Situado en la entidad territorial administrativa de Universidad de Concepción es,Provincia de Concepción,un centro de investigación y desarrollo en el área de la ingeniería civil,latam,0.125,0,0.0
Situado en la entidad territorial administrativa de Universidad de Concepción es,Región del Biobío,el organismo de investigación científica y tecnológica del centro sur de Chile,latam,0.13333333333333333,0,0.0
Miembro de de Universidad de Concepción es,Federación Internacional de Asociaciones de Bibliotecarios y Bibliotecas,"un profesor de la Universidad de Concepción, y el profesor se",latam,0.3157894736842105,0,0.0
Nombre de usuario de Instagram de Universidad de Concepción es,udeconcepcion,": ""UnivConcepcion"" o ""univconcepcion",latam,0.0,0,0.0
Ubicación de Universidad de Concepción es,Concepción,"en Concepción, Chile. La Universidad de Concepción (UC) es",latam,0.19999999999999998,1,0.0
Nombre oficial de Orquesta Sinfónica de la Universidad de Concepción es,Orquesta Sinfónica de la Universidad de Concepción,: “Orquesta Sinfónica de la Universidad de Concepción”,latam,1.0,1,0.0
Afiliación de Orquesta Sinfónica de la Universidad de Concepción es,Universidad de Concepción,una organización que se dedica a la producción y presentación de eventos cult,latam,0.125,0,0.0
Lugar de formación de Orquesta Sinfónica de la Universidad de Concepción es,Concepción,"la Universidad de Concepción, que se encuentra ubicada en la capital del",latam,0.15384615384615385,1,0.0
Estadio de Club Deportivo Universidad de Concepción es,Estadio Ester Roa Rebolledo de Concepción,un estadio de fútbol ubicado en la ciudad de Conce,latam,0.25,0,0.0
Entrenador de Club Deportivo Universidad de Concepción es,Francisco Bozán,un cargo que ejerce desde el 13 de mayo de 2,latam,0.0,0,0.0
Categoría principal del tema de Club Deportivo Universidad de Concepción es,Categoría:Club Deportivo Universidad de Concepción,": Deportes
En el contexto del Club Deportivo Universidad de",latam,0.42857142857142855,0,0.0
Nombre de usuario de Twitter (X) de Club Deportivo Universidad de Concepción es,FutbolUdeC,: El nombre de usuario de Twitter (X) de Club Deportivo,latam,0.0,0,0.0
Ubicación de la sede de Club Deportivo Universidad de Concepción es,Concepción,: La sede del Club Deportivo Universidad de Concepción se encuentra ubic,latam,0.16666666666666669,1,0.0
Categoría en Commons de Club Deportivo Universidad de Concepción es,Club Deportivo Universidad de Concepción,un grupo de archivos que se relacionan con Club Deportivo Universidad de,latam,0.47058823529411764,0,0.0
Categoría para miembros de un equipo de Club Deportivo Universidad de Concepción es,Categoría:Futbolistas del Club Deportivo Universidad de Concepción,una categoría de membresía del club chileno que permite a sus mi,latam,0.3157894736842105,0,0.0
Ocupante de Estadio Ester Roa Rebolledo de Concepción es,Club Deportivo Universidad de Concepción,el cuarto en la tabla de posiciones del Torneo Apertura,latam,0.13333333333333333,0,0.0
Arquitecto de Estadio Ester Roa Rebolledo de Concepción es,Mario Recordón,"un estadio que se encuentra en Concepción, Chile, y que es",latam,0.0,0,0.0
Situado en la entidad territorial administrativa de Estadio Ester Roa Rebolledo de Concepción es,Concepción,"un club de fútbol de Chile, fundado el 2",latam,0.0,0,0.0
Propiedad de de Estadio Ester Roa Rebolledo de Concepción es,Concepción,"un estadio de fútbol en Concepción, Chile. Es",latam,0.2222222222222222,1,0.0
Categoría en Commons de Estadio Ester Roa Rebolledo de Concepción es,Estadio Municipal de Concepción,"un estadio de fútbol ubicado en Concepción, Chile",latam,0.5,0,0.0
Evento significativo de Estadio Ester Roa Rebolledo de Concepción es,inauguración,la fecha en que se conmemora el Día del Deportista,latam,0.0,0,0.0
Evento significativo de Estadio Ester Roa Rebolledo de Concepción es,reconstrucción,"el partido entre Chile y Paraguay, que se jugará el 2",latam,0.0,0,0.0
StadiumDB ID de Estadio Ester Roa Rebolledo de Concepción es,chi/estadio_municipal_de_concepcion,13261. El estadio es conocido como Est,latam,0.0,0,0.0
Ubicación de Estadio Ester Roa Rebolledo de Concepción es,Concepción,"en Concepción, Chile. Está ubicado en el barrio de La",latam,0.18181818181818182,1,0.0
Estatus patrimonial de Historia de Concepción es,Monumento Nacional de Chile,"un libro que fue publicado en 2011, el cual",latam,0.0,0,0.0
Imagen de Historia de Concepción es,"Mural ""Historia de Concepción"" hall remodelado.JPG",una aplicación de realidad aumentada que permite a los usuarios explorar la historia,latam,0.21052631578947367,0,0.0
Localización informal de Historia de Concepción es,"Av. Arturo Prat Nº 525 (Edificio del Gobierno Regional, antigua Estación de Ferrocarriles de Concepción)",un libro del historiador chileno Luis G. Cistern,latam,0.08695652173913045,0,0.0
Situado en la entidad territorial administrativa de Historia de Concepción es,Concepción,un museo de historia natural que fue construido en 197,latam,0.0,0,0.0
Categoría en Commons de Historia de Concepción es,Historia de Concepción (mural),un recurso de la Wikipedia que contiene imágenes y otros archivos relacionados con,latam,0.11764705882352941,0,0.0
Creador de Historia de Concepción es,Gregorio de la Fuente,un proyecto de historia de la cultura y la sociedad. La historia de Conce,latam,0.22222222222222224,0,0.0
Ubicación de Historia de Concepción es,Avenida Arturo Prat (Concepción),"un lugar en la ciudad de Concepción, en el departamento de Concepción",latam,0.125,0,0.0
Idioma de la obra o del nombre de La Estrella de Concepción es,español,un poema en prosa de la escritora española Concepción A,latam,0.0,1,0.0
Logotipo de La Estrella de Concepción es,Diario La Estrella.png,el logotipo oficial de la empresa. El logotipo es un,latam,0.15384615384615383,0,0.0
Ubicación de la sede de La Estrella de Concepción es,Concepción,":
A. Calle San Juan, 101
B.",latam,0.0,0,0.0
Ubicación de la sede de Biblioteca de la Universidad de Concepción es,Concepción,":
A. Av. O'Higgins 1212
B",latam,0.0,0,0.0
