prompt,ground_truth,prediction,region,f1_score,substring_accuracy,judge_score
Órgano legislativo de Provincia de Buenos Aires es,Legislatura de la Provincia de Buenos Aires,":

A) El Consejo Provincial

B) El Consejo de la",latam,0.25,0,0.0
Punto más alto de Provincia de Buenos Aires es,Cerro Tres Picos,"el Cerro Catedral, en la Sierra de Ventanilla,",latam,0.18181818181818182,0,0.0
Identificador Enciclopedia Británica Online de Provincia de Buenos Aires es,place/Buenos-Aires-province-Argentina,"una provincia de Argentina, ubicada en el sudoeste del país. Su",latam,0.0,0,0.0
Mapa de situación de Provincia de Buenos Aires es,Argentina Buenos Aires location map.svg,un mapa que muestra la ubicación de la provincia de Buenos Aires en el,latam,0.21052631578947364,0,0.0
Fotomontaje de Provincia de Buenos Aires es,Buenos Aires Province Montage.png,un sitio que busca difundir la belleza de la Provincia de,latam,0.0,0,0.0
Propietario de de Provincia de Buenos Aires es,Estadio Ciudad de La Plata,"un área de la provincia de Buenos Aires, Argentina, que comprende el",latam,0.23529411764705882,0,0.0
Propietario de de Provincia de Buenos Aires es,Ferrocarriles y Elevadores Depietri,"el
**Ministerio de Educación, Ciencia y Tecnología de",latam,0.16666666666666666,0,0.0
Forma geográfica de Provincia de Buenos Aires es,Data:Argentina/Buenos Aires.map,"la división administrativa de la República Argentina, que comprende la región",latam,0.0,0,0.0
Descrito en la fuente de Provincia de Buenos Aires es,Diccionario Enciclopédico Brockhaus y Efron,"una zona de la provincia de Buenos Aires, Argentina, ubicada en el",latam,0.0,0,0.0
Descrito en la fuente de Provincia de Buenos Aires es,Encyclopædia Britannica (11ª edición),una nueva iniciativa que busca promover la participación de las personas mayores en,latam,0.0,0,0.0
Identificador De Agostini de Provincia de Buenos Aires es,Buenos+Aires+(provincia),"el que se le asigna a un municipio, distrito o com",latam,0.0,0,0.0
Identificador Store norske leksikon de Provincia de Buenos Aires es,Buenos_Aires_-_provins_i_Argentina,"una provincia de Argentina, situada en la costa este del país, con",latam,0.0,0,0.0
Imagen de Provincia de Buenos Aires es,Provinz Buenos Aires Rio de la Plata Argentinien NASA.jpg,una iniciativa de la Dirección de Turismo de la Provincia de,latam,0.19999999999999998,0,0.0
Diferente de de Provincia de Buenos Aires es,Buenos Aires,"la Provincia de Santa Fe, que se encuentra al norte de la",latam,0.0,0,0.0
ID de usuario en Twitch de Provincia de Buenos Aires es,provinciaba,":
**Provincia_BA**
El ID de usuario en Twitch de Pro",latam,0.0,0,0.0
Nombre de usuario de TikTok de Provincia de Buenos Aires es,provinciaba,@provincia.buenosaires. ¿Cómo puedo verificar si está en,latam,0.0,0,0.0
Nombre de usuario de Instagram de Provincia de Buenos Aires es,provinciaba,: El nombre de usuario de Instagram de la Provincia de Buenos Aires es,latam,0.0,0,0.0
Nombre de usuario de Twitter (X) de Provincia de Buenos Aires es,baprovincia,@ProvinciaBA. ¿Cuál es el nombre de usuario de Twitter,latam,0.0,0,0.0
Identificador en Facebook de Provincia de Buenos Aires es,BAProvincia,: 1112845794735,latam,0.0,0,0.0
Identificador de tema en Quora de Provincia de Buenos Aires es,Provincia-Buenos-Aires-Argentina,":
El identificador de tema en Quora para la Provincia de Buenos",latam,0.0,0,0.0
Identificador name-suggestion-index de Provincia de Buenos Aires es,provinciadebuenosaires-37bb86,incorrecto. El índice correcto es name-suggestion-index. El índice,latam,0.0,0,0.0
Nombre oficial de Provincia de Buenos Aires es,Provincia de Buenos Aires,el que le dio el gobierno nacional en el año 1821,latam,0.0,0,0.0
Nombre en la lengua nativa de Provincia de Buenos Aires es,Provincia de Buenos Aires,"Provincia de Buenos Aires, pero en el idioma guaraní es",latam,0.5714285714285715,1,0.0
Bandera de Provincia de Buenos Aires es,Bandera de la provincia de Buenos Aires,"la provincia más extensa de Argentina, con 307 0",latam,0.375,0,0.0
Escudo de armas de Provincia de Buenos Aires es,Escudo de la provincia de Buenos Aires,"un escudo que representaba a la provincia de Buenos Aires, Argentina.",latam,0.6666666666666665,0,0.0
Lugar de formación de Orquesta Filarmónica de Buenos Aires es,Buenos Aires,"el Conservatorio de Música de Buenos Aires, en la ciudad de",latam,0.3076923076923077,1,0.0
Imagen de Orquesta Filarmónica de Buenos Aires es,Filarmónica de Buenos Aires.jpg,"el título de una obra del compositor argentino
**Federico",latam,0.15384615384615383,0,0.0
Ubicación de la sede de Orquesta Filarmónica de Buenos Aires es,Buenos Aires,: La sede de la Orquesta Filarmónica de Buenos Aires (,latam,0.3636363636363636,1,0.0
Categoría principal del tema de 1000 km de la Ciudad de Buenos Aires es,Categoría:1000 km de la Ciudad de Buenos Aires,": 1000 km de la Ciudad de Buenos Aires
C",latam,0.823529411764706,0,0.0
Deporte de 1000 km de la Ciudad de Buenos Aires es,deporte de motor,un evento anual que se celebra en la capital de Argentina desde,latam,0.13333333333333333,0,0.0
Categoría en Commons de Ecoparque de Buenos Aires es,Ecoparque de Buenos Aires,"un espacio que se encuentra ubicado en la zona de Belgrano,",latam,0.13333333333333333,0,0.0
Imagen de Ecoparque de Buenos Aires es,Zoológico de Buenos Aires (3899274421).jpg,"una imagen de un parque en la capital de Argentina, con un área",latam,0.1111111111111111,0,0.0
Logotipo de Ecoparque de Buenos Aires es,Ecoparque ba logo.png,un parque urbano que se encuentra en el barrio de Belgr,latam,0.0,0,0.0
Situado en la entidad territorial administrativa de Ecoparque de Buenos Aires es,Buenos Aires,"un parque nacional de Argentina, ubicado en la provincia de Buenos Aires",latam,0.2857142857142857,1,0.0
Estatus patrimonial de Ecoparque de Buenos Aires es,monumento histórico nacional de Argentina,una propuesta de investigación que busca analizar el patrimonio natural del,latam,0.12500000000000003,0,0.0
Residencia oficial de Jefes de gobierno de la Ciudad de Buenos Aires es,Palacio Municipal de la Ciudad de Buenos Aires,"un edificio de estilo neogótico, ubicado en la A",latam,0.23529411764705882,0,0.0
Categoría en Commons de Universidad de Buenos Aires es,Universidad de Buenos Aires,una categoría de Wikimedia Commons que agrupa los archivos subidos por la Universidad,latam,0.23529411764705882,0,0.0
Categoría principal del tema de Universidad de Buenos Aires es,Categoría:Universidad de Buenos Aires,": Categoría principal del tema de Universidad de Buenos Aires es:

La",latam,0.39999999999999997,0,0.0
Situado en la entidad territorial administrativa de Universidad de Buenos Aires es,Buenos Aires,un centro de investigación de la Facultad de Ciencias Exactas y,latam,0.0,0,0.0
Categoría para las personas que estudiaron en esta institución de Universidad de Buenos Aires es,Categoría:Alumnado de la Universidad de Buenos Aires,el área de Ciencias Sociales y Humanidades. How do you say,latam,0.1111111111111111,0,0.0
Categoría para empleados de la organización de Universidad de Buenos Aires es,Categoría:Profesores de la Universidad de Buenos Aires,"un proceso de clasificación de empleados según su nivel de responsabilidad,",latam,0.2222222222222222,0,0.0
Página de institución en Commons de Universidad de Buenos Aires es,Universidad de Buenos Aires,un espacio de almacenamiento y compartición de archivos multimedia con licencia libre,latam,0.125,0,0.0
Identificador de clasificación mundial de universidades Quacquarelli Symonds de Universidad de Buenos Aires es,universidad-de-buenos-aires-uba,: 1001017868942,latam,0.0,0,0.0
Fundador de Universidad de Buenos Aires es,Martín Rodríguez,":

A. D. Sarmiento

B. D. Sarm",latam,0.0,0,0.0
Identificador ARAE de Universidad de Buenos Aires es,universidad-de-buenos-aires-1821,el 13068. El identificador ARAE es,latam,0.0,0,0.0
Nombre en la lengua nativa de Universidad de Buenos Aires es,Universidad de Buenos Aires,"""Universidad de Buenos Aires"", es decir, no hay un nombre altern",latam,0.5333333333333333,1,0.0
Rector de Universidad de Buenos Aires es,Alberto Edgardo Barbieri,investigado por fraude en el proceso de adjudicación de contratos,latam,0.0,0,0.0
Lista de interés para el proyecto Wikimedia de Universidad de Buenos Aires es,Wikipedia:Lista de artículos que toda Wikipedia debería tener/Expandida,"una lista de correo de la Fundación Wikimedia, que permite a los usuarios",latam,0.1904761904761905,0,0.0
Compuesto por de Universidad de Buenos Aires es,Facultad de Agronomía (UBA),"una universidad pública, es una de las más prestigiosas de",latam,0.14285714285714288,0,0.0
Compuesto por de Universidad de Buenos Aires es,"Facultad de Arquitectura, Diseño y Urbanismo (UBA)",un curso que se imparte en la Facultad de Química,latam,0.23529411764705882,0,0.0
Compuesto por de Universidad de Buenos Aires es,Facultad de Ciencias Económicas (UBA),"un tipo de universidad privada con sede en Buenos Aires, Argentina.",latam,0.12500000000000003,0,0.0
Compuesto por de Universidad de Buenos Aires es,Facultad de Ciencias Exactas y Naturales (UBA),"un conjunto de 68 edificios, entre los que se incl",latam,0.11764705882352941,0,0.0
Compuesto por de Universidad de Buenos Aires es,Facultad de Ciencias Sociales (UBA),un lugar de estudio y de investigación que busca formar profesionales compromet,latam,0.11764705882352941,0,0.0
Compuesto por de Universidad de Buenos Aires es,"Facultad de Ciencias Médicas, Universidad de Buenos Aires","un
**programa de formación interdisciplinaria** que",latam,0.14285714285714288,0,0.0
Compuesto por de Universidad de Buenos Aires es,Facultad de Ciencias Veterinarias (UBA),el primer candidato en la carrera de Arquitectura de la UN,latam,0.12500000000000003,0,0.0
Compuesto por de Universidad de Buenos Aires es,"Facultad de Derecho, Universidad de Buenos Aires","un instituto de investigación y formación superior con sede en Buenos Aires,",latam,0.3157894736842105,0,0.0
Compuesto por de Universidad de Buenos Aires es,Facultad de Farmacia y Bioquímica (UBA),un centro de excelencia para la formación de profesionales en el área,latam,0.1111111111111111,0,0.0
Compuesto por de Universidad de Buenos Aires es,Facultad de Filosofía y Letras (UBA),"una universidad pública con sede en Buenos Aires, Argentina, fundada en",latam,0.0,0,0.0
Compuesto por de Universidad de Buenos Aires es,Facultad de Ingeniería (UBA),el primero en el mundo en ofrecer un programa de doctorado en fil,latam,0.11764705882352941,0,0.0
Compuesto por de Universidad de Buenos Aires es,Facultad de Odontología (UBA),el mejor del mundo en ciencias? ¿Cómo se compara con otras,latam,0.0,0,0.0
Compuesto por de Universidad de Buenos Aires es,"Facultad de Psicología, Universidad de Buenos Aires","un tipo de universidad pública de Argentina, con sede en Buenos Aires,",latam,0.5263157894736842,0,0.0
Imagen de Universidad de Buenos Aires es,Fachada Facultad de Ciencias Económicas UBA (2).jpg,"una institución de educación superior con sede en la Argentina, ubicada en",latam,0.10526315789473685,0,0.0
GitLab topic ID de Universidad de Buenos Aires es,universidad+de+buenos+aires,11756177. How to get the Git,latam,0.0,0,0.0
Logotipo de Universidad de Buenos Aires es,Uba univ bsas logo.png,"una representación simbólica de la institución, que se utiliza en",latam,0.0,0,0.0
Cargo ocupado por el dirigente de Universidad de Buenos Aires es,rector de la Universidad de Buenos Aires,"el que deja la renuncia del rector, quien pidió una",latam,0.23529411764705882,0,0.0
Categoría relacionada con la lista de Anexo:Edificios más altos de Buenos Aires es,Categoría:Rascacielos de la ciudad de Buenos Aires,":
A. Edificios con más de 100 metros de",latam,0.26666666666666666,0,0.0
Situado en la entidad territorial administrativa de Teatro Coliseo de Buenos Aires es,Buenos Aires,el municipio más antiguo de la provincia de Buenos Aires. Se encuentra,latam,0.2857142857142857,1,0.0
Categoría en Commons de Teatro Coliseo de Buenos Aires es,Teatro Coliseo (Buenos Aires),"una categoría de imágenes de la Wikipedia en español, que se crea para almacen",latam,0.0,0,0.0
Arquitecto de Teatro Coliseo de Buenos Aires es,Carlos Nordmann,un espacio de teatro de 2000 metros cuadrados,latam,0.0,0,0.0
Idioma de la película o programa de televisión de Luces de Buenos Aires es,español,"español, y el idioma de la película o programa de televisión de",latam,0.15384615384615385,1,0.0
Miembro del reparto de Luces de Buenos Aires es,Carlos Gardel,"una canción del cantante argentino
**Federico Canaro",latam,0.0,0,0.0
Miembro del reparto de Luces de Buenos Aires es,Pedro Quartucci,un libro de poemas de la poetisa argentina Mirta Rosenberg,latam,0.0,0,0.0
Miembro del reparto de Luces de Buenos Aires es,Carlos Martínez Baena,la artista que está interpretando a una cantante de la música urb,latam,0.0,0,0.0
Miembro del reparto de Luces de Buenos Aires es,Antoñita Colomé,el actor que interpreta a ¿quién? ¿qué? ¿d,latam,0.0,0,0.0
Miembro del reparto de Luces de Buenos Aires es,María Esther Gamas,la comedia argentina que se estrena en el Teatro Colón,latam,0.0,0,0.0
Música de de Luces de Buenos Aires es,Carlos Gardel,un grupo musical argentino de rock alternativo formado en 20,latam,0.0,0,0.0
Título de Luces de Buenos Aires es,Luces de Buenos Aires,"un libro escrito por el escritor argentino
**Javier M",latam,0.0,0,0.0
Guionista de Luces de Buenos Aires es,Luis Bayón Herrera,el título del cuarto episodio de la tercera temporada de,latam,0.0,0,0.0
Identificador Rotten Tomatoes de Luces de Buenos Aires es,m/las_luces_de_buenos_aires_1931,"11442132, pero la película no tiene",latam,0.0,0,0.0
Ubicación narrativa de Luces de Buenos Aires es,Buenos Aires,una novela de Gabriel García Márquez. La novela se desarroll,latam,0.0,0,0.0
Color de Luces de Buenos Aires es,blanco y negro,un proyecto de arte urbano que se desarrolla en la capital de Argentina,latam,0.0,0,0.0
Categoría en Commons de Subte de Buenos Aires es,Buenos Aires Metro,una categoría de la Wikipedia que se encuentra en el Wikimedia Commons. La categoría,latam,0.0,0,0.0
Categoría principal del tema de Subte de Buenos Aires es,Categoría:Subte de la ciudad de Buenos Aires,el transporte en la ciudad de Buenos Aires. Este artículo puede ser parte de,latam,0.5714285714285714,0,0.0
Nombre oficial de Subte de Buenos Aires es,Subterráneo de Buenos Aires,el Sistema de Transporte Subterráneo de la Ciudad de Buenos Aires,latam,0.5333333333333333,0,0.0
Situado en la entidad territorial administrativa de Subte de Buenos Aires es,Buenos Aires,"el más antiguo del mundo. ¿Cuál es?

El subte",latam,0.0,0,0.0
Galería en Commons de Subte de Buenos Aires es,Buenos Aires Underground,un proyecto de colaboración en la que se comparten imágenes de los vag,latam,0.0,0,0.0
Ancho de vía de Subte de Buenos Aires es,ancho de vía estándar,"de 2,5 metros. ¿Qué significa esto? ¿Cuál",latam,0.18181818181818182,0,0.0
Compuesto por de Subte de Buenos Aires es,línea A,"un sistema de transporte subterráneo de Buenos Aires, Argentina. Es",latam,0.0,0,0.0
Compuesto por de Subte de Buenos Aires es,línea B,un sistema de transporte subterráneo que atraviesa la ciudad de,latam,0.0,0,0.0
Compuesto por de Subte de Buenos Aires es,línea C,"un proyecto que se está desarrollando en la ciudad de Buenos Aires, Argentina",latam,0.0,0,0.0
Compuesto por de Subte de Buenos Aires es,línea D,"un sistema de transporte subterráneo que se encuentra en Buenos Aires,",latam,0.0,0,0.0
Compuesto por de Subte de Buenos Aires es,línea E,"un sistema de transporte subterráneo de Buenos Aires, Argentina, con",latam,0.0,0,0.0
Compuesto por de Subte de Buenos Aires es,línea H,"un sistema de transporte subterráneo de Buenos Aires, Argentina. Está",latam,0.0,0,0.0
Compuesto por de Subte de Buenos Aires es,Línea Urquiza,una obra que se centra en el estudio de los elementos del subte,latam,0.0,0,0.0
Compuesto por de Subte de Buenos Aires es,línea F,una película de 1977 dirigida por José María de la,latam,0.0,0,0.0
Compuesto por de Subte de Buenos Aires es,línea G,"un complejo de oficinas, y servicios en el barrio de",latam,0.0,0,0.0
Compuesto por de Subte de Buenos Aires es,Línea I,"una empresa de transporte de Buenos Aires, Argentina, que opera la red del",latam,0.0,0,0.0
Sentido de circulación de trenes de Subte de Buenos Aires es,izquierda,el sentido en que circulan los trenes del subte de Buenos Aires,latam,0.0,0,0.0
Mapa detallado de Subte de Buenos Aires es,Mapa del Subte de Buenos Aires.svg,una web que ofrece mapas interactivos de los subterráne,latam,0.13333333333333333,0,0.0
Identificador name-suggestion-index de Subte de Buenos Aires es,subtedebuenosaires-6a493e,un índice que se usa para identificar las sugerencias de nombres de est,latam,0.0,0,0.0
Identificador name-suggestion-index de Subte de Buenos Aires es,subtedebuenosaires-cba575,un índice de sugerencias de nombres para el Subte de Buenos Aires.,latam,0.0,0,0.0
Vehículo usado normalmente de Subte de Buenos Aires es,Material rodante del subte de Buenos Aires,un vehículo de transporte de pasajeros de la línea A del Subte,latam,0.3157894736842105,0,0.0
Propiedad de de Subte de Buenos Aires es,Subterráneos de Buenos Aires Sociedad del Estado,"un sistema de transporte subterráneo de Buenos Aires, Argentina, que",latam,0.3529411764705882,0,0.0
Estado de uso de Subte de Buenos Aires es,en funcionamiento,una empresa que se dedica a la construcción y operación de redes de,latam,0.0,0,0.0
Lista del elemento de Subte de Buenos Aires es,Anexo:Estaciones de Subte de Buenos Aires,"un libro de viaje editado por Ediciones del Subte, que",latam,0.25,0,0.0
Imagen de Bandera de la Ciudad de Buenos Aires es,Bandera de la Ciudad de Buenos Aires.svg,la que se muestra en el video de presentación del nuevo sitio web de,latam,0.2857142857142857,0,0.0
Aplica a la jurisdicción de Bandera de la Ciudad de Buenos Aires es,Buenos Aires,"una ciudad argentina que forma parte de la Provincia de Buenos Aires,",latam,0.2857142857142857,1,0.0
Categoría en Commons de Jardín japonés de Buenos Aires es,"Japanese garden, Buenos Aires","una categoría que se creó en 2011, con",latam,0.0,0,0.0
Imagen de Jardín japonés de Buenos Aires es,Buenos Aires - Jardín Japonés - 200806a.jpg,"una imagen de un jardín japonés en Buenos Aires, Argentina.",latam,0.5333333333333333,0,0.0
Situado en la entidad territorial administrativa de Jardín japonés de Buenos Aires es,Buenos Aires,"un lugar de encuentro, de convivencia y de trabajo que se",latam,0.0,0,0.0
Página de institución en Commons de Jardín japonés de Buenos Aires es,Jardín japonés de Buenos Aires,un espacio de la ciudad que fue diseñado con influencias del Jard,latam,0.11764705882352941,0,0.0
Situado en la dirección postal de Jardín japonés de Buenos Aires es,Avenida Casares 4301. Ciudad Autónoma de Buenos Aires,"un jardín de estilo japonés, y se encuentra en el Par",latam,0.10526315789473685,0,0.0
Situado en la entidad territorial administrativa de 200 km de Buenos Aires es,Buenos Aires,el segundo municipio más grande del partido de Morón y el cuarto,latam,0.0,0,0.0
Ubicación de 200 km de Buenos Aires es,Autódromo Oscar y Juan Gálvez,"el lugar ideal para descansar, esparcirse y disfrutar",latam,0.15384615384615385,0,0.0
Imagen de 200 km de Buenos Aires es,Autódromo Oscar y Juan Gálvez Circuito N° 12.svg,la capital de Argentina. La ciudad es conocida por sus rascac,latam,0.0,0,0.0
Idioma de la película o programa de televisión de El cantor de Buenos Aires es,español,"un documental que se estrenó en 2017,",latam,0.0,0,0.0
Lugar de filmación de El cantor de Buenos Aires es,Buenos Aires,"una película argentina de 1999, dirigida por Mario",latam,0.0,0,0.0
Título de El cantor de Buenos Aires es,El cantor de Buenos Aires,"un... ¿cómo se llama?
El título de ""El cantor",latam,0.42857142857142855,0,0.0
Miembro del reparto de El cantor de Buenos Aires es,Héctor Palacios,"el actor argentino que interpretó a un personaje que se llama """,latam,0.0,0,0.0
Miembro del reparto de El cantor de Buenos Aires es,Haydeé Larroca,"un actor argentino, nacido en 1947,",latam,0.0,0,0.0
Miembro del reparto de El cantor de Buenos Aires es,Álvaro Escobar,"un actor argentino de teatro, cine y televisión, nac",latam,0.0,0,0.0
Identificador cinenacional.com de película de El cantor de Buenos Aires es,el-cantor-de-buenos-aires,": 9334746
Identificador cinenacional",latam,0.0,0,0.0
Ubicación narrativa de El cantor de Buenos Aires es,Buenos Aires,una novela de 1996 de la escritora argentina,latam,0.0,0,0.0
Identificador Letterboxd de película de El cantor de Buenos Aires es,el-cantor-de-buenos-aires,":

El identificador de Letterboxd para la película *El cantor",latam,0.0,0,0.0
Lugar de filmación de Estrellas de Buenos Aires es,Buenos Aires,el Parque 14 de Abril de la Ciudad Autónoma,latam,0.0,0,0.0
Idioma de la película o programa de televisión de Estrellas de Buenos Aires es,español,": 

A) Inglés

B) Español

C) Portug",latam,0.2857142857142857,1,0.0
Miembro del reparto de Estrellas de Buenos Aires es,Alfredo Barbieri,"el actor que protagoniza la comedia ""La cabaña de los",latam,0.0,0,0.0
Miembro del reparto de Estrellas de Buenos Aires es,Pedro Quartucci,"un personaje ficticio de la novela de teatro ""Estrellas",latam,0.0,0,0.0
Miembro del reparto de Estrellas de Buenos Aires es,Thelma del Río,"el actor argentino que interpretó a un personaje que se llama """,latam,0.0,0,0.0
Miembro del reparto de Estrellas de Buenos Aires es,Elena Lucena,"un documental del 2004, dirigido por el argent",latam,0.0,0,0.0
Miembro del reparto de Estrellas de Buenos Aires es,Roberto García Ramos,"el actor argentino
**Luciano Castro**. Este actor se dio",latam,0.0,0,0.0
Miembro del reparto de Estrellas de Buenos Aires es,Antonia Herrero,"una producción de la empresa de teatro El Círculo, que",latam,0.0,0,0.0
Miembro del reparto de Estrellas de Buenos Aires es,Carlos Estrada,"el actor, director y guionista argentino, nacido en",latam,0.0,0,0.0
Título de Estrellas de Buenos Aires es,Estrellas de Buenos Aires,una colección de cuadros que se presenta en el Museo Nacional,latam,0.13333333333333333,0,0.0
Color de Estrellas de Buenos Aires es,blanco y negro,"un color muy popular en el mundo de la moda, ya que es un",latam,0.0,0,0.0
Música de de Estrellas de Buenos Aires es,Mario Césari,un proyecto que nace con la idea de explorar el mundo de la,latam,0.0,0,0.0
Identificador cinenacional.com de película de Estrellas de Buenos Aires es,estrellas-de-buenos-aires,1002727. ¿Qué es esto? ¿,latam,0.0,0,0.0
Identificador Letterboxd de película de Estrellas de Buenos Aires es,estrellas-de-buenos-aires,": 1457827327

Pero",latam,0.0,0,0.0
Situado en la entidad territorial administrativa de Obelisco de Buenos Aires es,San Nicolás,la plaza más antigua de la capital argentina. Se encuentra en el,latam,0.0,0,0.0
Nombre en la lengua nativa de Obelisco de Buenos Aires es,Obelisco de Buenos Aires,: Obelisco de Buenos Aires es un monumento en la plaza de,latam,0.5333333333333333,1,0.0
Situado en la calle de Obelisco de Buenos Aires es,Avenida 9 de Julio,"un edificio de estilo neogótico, de tres pisos,",latam,0.16666666666666666,0,0.0
Situado en la calle de Obelisco de Buenos Aires es,Avenida Corrientes,un edificio que se destaca por su arquitectura. ¿,latam,0.0,0,0.0
Vista aérea de Obelisco de Buenos Aires es,Parte superior del Obelisco de Buenos Aires.jpg,el edificio más alto de la ciudad. How do you say this in,latam,0.1,0,0.0
Ubicación de Obelisco de Buenos Aires es,San Nicolás,el centro de la ciudad y se encuentra en la Avenida 9 de,latam,0.0,0,0.0
Imagen de barrios de la ciudad de Buenos Aires es,Buenos Aires -Argentina- 87 (Villa Crespo).jpg,una de las imágenes que se pueden encontrar en la web del INDEC.,latam,0.0,0,0.0
Categoría principal del tema de barrios de la ciudad de Buenos Aires es,Categoría:Barrios de la ciudad de Buenos Aires,el área geográfica. Se dividen en barrios de la ciudad,latam,0.3529411764705882,0,0.0
Categoría en Commons de Aduana de Buenos Aires es,Aduana de Buenos Aires,"la que contiene imágenes de la Aduana de Buenos Aires, que se",latam,0.5,1,0.0
Situado en la entidad territorial administrativa de Aduana de Buenos Aires es,Buenos Aires,"el Aduana de San Isidro, que se encuentra en el",latam,0.0,0,0.0
Imagen de Aduana de Buenos Aires es,Aduana de Buenos Aires.jpg,"una empresa con más de 15 años de experiencia, especializada en",latam,0.13333333333333333,0,0.0
Nombre en la lengua nativa de Aduana de Buenos Aires es,Aduana de Buenos Aires,la lengua que se habla en el territorio del antiguo estado,latam,0.0,0,0.0
Estilo arquitectónico de Aduana de Buenos Aires es,Estilo Imperio,un estilo arquitectónico que se aplica al edificio de la,latam,0.16666666666666669,0,0.0
Categoría en Commons de Jardín botánico de Buenos Aires es,Jardín Botánico de Buenos Aires,un espacio virtual donde se pueden subir imágenes de jardines botán,latam,0.12500000000000003,0,0.0
Imagen de Jardín botánico de Buenos Aires es,Buenos Aires Entrada al Jardin Botanico Carlos Thays.jpg,una imagen de un jardín botánico en la capital de Argentina,latam,0.0,0,0.0
Situado en la entidad territorial administrativa de Jardín botánico de Buenos Aires es,Buenos Aires,"un espacio público con fines educativos, recreativos y culturales,",latam,0.0,0,0.0
Situado en la dirección postal de Jardín botánico de Buenos Aires es,Avenida Santa Fe 3951 Ciudad Autónoma de Buenos Aires,un lugar que se conoce como el Jardín Botánico de,latam,0.10526315789473685,0,0.0
Categoría en Commons de Abasto de Buenos Aires es,Abasto de Buenos Aires,una categoría en el repositorio de imágenes libre Wikimedia Commons. La categoría contiene,latam,0.11764705882352941,0,0.0
Situado en la entidad territorial administrativa de Abasto de Buenos Aires es,Buenos Aires,"una zona de la ciudad de Buenos Aires, Argentina. Es un distrito",latam,0.2857142857142857,1,0.0
Vista nocturna de Abasto de Buenos Aires es,Buenos Aires - Avenida Corrientes - Abasto shopping.jpg,"una pintura de 1897, de la artista arg",latam,0.0,0,0.0
Situado en la dirección postal de Abasto de Buenos Aires es,Avenida Corrientes 3247,un edificio de estilo neogótico que fue construido en el,latam,0.0,0,0.0
Imagen de Bolsa de Comercio de Buenos Aires es,Buenos Aires - Bolsa de Comercio.jpg,una de las imágenes que se muestran en el Museo del Bar,latam,0.11764705882352941,0,0.0
Ubicación de la sede de Bolsa de Comercio de Buenos Aires es,Buenos Aires,"en la Avenida de Mayo, entre las calles Bolívar y",latam,0.0,0,0.0
Situado en la entidad territorial administrativa de Bolsa de Comercio de Buenos Aires es,Buenos Aires,una institución de derecho público que se encarga de regular el mercado de,latam,0.0,0,0.0
Idioma de la película o programa de televisión de Sombras de Buenos Aires es,español,":
El idioma de la película o programa de televisión ""Sombras",latam,0.0,0,0.0
Título de Sombras de Buenos Aires es,Sombras de Buenos Aires,el nombre de una novela de fantasía escrita por la escritora,latam,0.13333333333333333,0,0.0
Miembro del reparto de Sombras de Buenos Aires es,Álvaro Escobar,"el actor argentino
**Javier Gutiérrez**. El",latam,0.0,0,0.0
Miembro del reparto de Sombras de Buenos Aires es,Julio Andrada,"el actor argentino
**Luciano Castro**. Nació el",latam,0.0,0,0.0
Categoría en Commons de Anales del Museo Nacional de Buenos Aires es,Anales del Museo Nacional de Buenos Aires,una categoría en el repositorio de medios de Wikimedia Commons. Fue cread,latam,0.10526315789473685,0,0.0
Título de Anales del Museo Nacional de Buenos Aires es,Anales del Museo Nacional de Buenos Aires,un libro que recopila los artículos publicados por el Museo,latam,0.11764705882352941,0,0.0
Idioma de la obra o del nombre de Anales del Museo Nacional de Buenos Aires es,español,"el español. How do you say this in English?

The language of the",latam,0.14285714285714288,1,0.0
Nombre del autor de Anales del Museo Nacional de Buenos Aires es,Museo Nacional de Buenos Aires,: El autor de *Anales del Museo Nacional de Buenos Aires*,latam,0.6666666666666666,1,0.0
Lugar de publicación de Anales del Museo Nacional de Buenos Aires es,Buenos Aires,": 

A) Buenos Aires

B) La Plata

C)",latam,0.4444444444444445,1,0.0
Reemplazado por de Anales del Museo Nacional de Buenos Aires es,Anales Museo Nacional de Historia Natural de Buenos Aires,"el título de un libro de historia local, publicado en 19",latam,0.3,0,0.0
Reemplaza a de Anales del Museo Nacional de Buenos Aires es,Anales del Museo Público de Buenos Aires,"un libro de 1963, publicado por el Museo",latam,0.26666666666666666,0,0.0
Tema principal de la obra de Anales del Museo Nacional de Buenos Aires es,ciencias naturales,"el estudio del patrimonio histórico y artístico de la Argentina, con",latam,0.0,0,0.0
Tema principal de la obra de Anales del Museo Nacional de Buenos Aires es,antropología,"el estudio de la historia argentina, con especial atención a las fuentes",latam,0.0,0,0.0
Compuesto por de Anales del Museo Nacional de Buenos Aires es,"Anales del Museo Nacional de Buenos Aires, ser. 3",el libro de 150 páginas que recoge los trabajos,latam,0.1111111111111111,0,0.0
Nombre corto de Anales del Museo Nacional de Buenos Aires es,Anales Mus. Nac. Buenos Aires,"ANALES, y el número de la edición es 12. ¿",latam,0.14285714285714285,0,0.0
Situado en la entidad territorial administrativa de Catedral de Buenos Aires es,Buenos Aires,"el barrio de San Telmo, el cual se encuentra ubicado en",latam,0.0,0,0.0
Categoría en Commons de Catedral de Buenos Aires es,"Catedral Metropolitana, Buenos Aires",una categoría de la Wikipedia que se usa para organizar imágenes y otros archivos,latam,0.0,0,0.0
